       62       1.6   24.3426   5.18391 
       63       1.6   24.7909   5.24191 
       64       1.6   25.2391   5.30007 
       65       1.6   25.6871   5.35838 
       22       1.8    5.3415   3.93399 
       23       1.8   6.05409   3.72729 
       24       1.8   6.65507   3.63219 
       25       1.8   7.20989   3.58326 
       26       1.8   7.73867   3.56038 
       27       1.8    8.2506   3.55436 
       28       1.8   8.75073   3.56014 
       29       1.8   9.24215   3.57464 
       30       1.8    9.7269   3.59581 
       31       1.8   10.2064   3.62226 
       32       1.8   10.6816   3.65295 
       33       1.8   11.1534   3.68713 
       34       1.8   11.6223   3.72422 
       35       1.8   12.0887   3.76376 
       36       1.8    12.553   3.80541 
       37       1.8   13.0155   3.84886 
       38       1.8   13.4765   3.89387 
       39       1.8   13.9361   3.94026 
       40       1.8   14.3944   3.98786 
       41       1.8   14.8518   4.03654 
       42       1.8   15.3081   4.08616 
       43       1.8   15.7637   4.13664 
       44       1.8   16.2184   4.18789 
       45       1.8   16.6725   4.23983 
       46       1.8    17.126   4.29239 
       47       1.8   17.5789   4.34553 
       48       1.8   18.0313   4.39919 
       49       1.8   18.4832   4.45332 
       50       1.8   18.9347   4.50789 
       51       1.8   19.3858   4.56285 
       52       1.8   19.8365   4.61819 
       53       1.8   20.2869   4.67387 
       54       1.8    20.737   4.72986 
       55       1.8   21.1868   4.78615 
       56       1.8   21.6363   4.84271 
       57       1.8   22.0856   4.89952 
       58       1.8   22.5346   4.95657 
       59       1.8   22.9835   5.01384 
       60       1.8   23.4321   5.07131 
       61       1.8   23.8806   5.12898 
       62       1.8   24.3289   5.18683 
       63       1.8    24.777   5.24485 
       64       1.8   25.2249   5.30303 
       65       1.8   25.6728   5.36136 
       22         2   5.32513   3.94609 
       23         2   6.04242   3.73449 
       24         2   6.64478   3.63782 
       25         2   7.20022   3.58808 
       26         2    7.7293    3.5647 
       27         2   8.24136   3.55834 
       28         2   8.74154   3.56388 
       29         2   9.23294    3.5782 
       30         2   9.71764   3.59924 
       31         2    10.197   3.62558 
       32         2   10.6722   3.65618 
       33         2   11.1438    3.6903 
       34         2   11.6125   3.72734 
       35         2   12.0788   3.76684 
       36         2   12.5429   3.80845 
       37         2   13.0053   3.85188 
       38         2   13.4661   3.89688 
       39         2   13.9255   3.94326 
       40         2   14.3837   3.99085 
       41         2   14.8408   4.03952 
       42         2    15.297   4.08914 
       43         2   15.7523   4.13962 
       44         2   16.2069   4.19087 
       45         2   16.6608   4.24281 
       46         2    17.114   4.29539 
       47         2   17.5667   4.34854 
       48         2   18.0189    4.4022 
       49         2   18.4706   4.45635 
       50         2   18.9219   4.51093 
       51         2   19.3728   4.56591 
       52         2   19.8233   4.62126 
       53         2   20.2735   4.67696 
       54         2   20.7233   4.73297 
       55         2   21.1729   4.78927 
       56         2   21.6222   4.84585 
       57         2   22.0713   4.90268 
       58         2   22.5201   4.95975 
       59         2   22.9688   5.01704 
       60         2   23.4172   5.07454 
       61         2   23.8654   5.13223 
       62         2   24.3135    5.1901 
       63         2   24.7614   5.24815 
       64         2   25.2091   5.30635 
       65         2   25.6567    5.3647 
       22       2.2    5.3067   3.95979 
       23       2.2   6.02943   3.74252 
       24       2.2   6.63336   3.64408 
       25       2.2   7.18949   3.59342 
       26       2.2   7.71891   3.56949 
       27       2.2   8.23114   3.56276 
       28       2.2   8.73137   3.56803 
       29       2.2   9.22276   3.58215 
       30       2.2   9.70739   3.60304 
       31       2.2   10.1867   3.62926 
       32       2.2   10.6617   3.65977 
       33       2.2   11.1332   3.69382 
       34       2.2   11.6017    3.7308 
       35       2.2   12.0678   3.77026 
       36       2.2   12.5318   3.81183 
       37       2.2    12.994   3.85523 
       38       2.2   13.4546   3.90021 
       39       2.2   13.9138   3.94657 
