# OSCAR 2020 LaBr; 16.3 cm distance
# Response functions from article arXiv:2008.06240v2 | Response functions simulated by GEANT4 (Fabio and Gry, August 2020) || FWHM rel. and Eff Normalized to 1 at 1.33 MeV.
# Next: Numer of Lines
997
# Eg              FWHM_rel      Eff_tot             FE            SE            DE            c511
9.4000e+02	1.1292e+00	1.0430e+00	1.4494e+05	0.0000e+00	0.0000e+00	0.0000e+00
9.5000e+02	1.1247e+00	1.0431e+00	1.4566e+05	0.0000e+00	0.0000e+00	0.0000e+00
9.6000e+02	1.1203e+00	1.0392e+00	1.4438e+05	0.0000e+00	0.0000e+00	0.0000e+00
9.7000e+02	1.1159e+00	1.0405e+00	1.4521e+05	0.0000e+00	0.0000e+00	0.0000e+00
9.8000e+02	1.1116e+00	1.0387e+00	1.4459e+05	0.0000e+00	0.0000e+00	0.0000e+00
9.9000e+02	1.1075e+00	1.0362e+00	1.4379e+05	0.0000e+00	0.0000e+00	0.0000e+00
1.0000e+03	1.1033e+00	1.0365e+00	1.4384e+05	0.0000e+00	0.0000e+00	0.0000e+00
1.0100e+03	1.0993e+00	1.0352e+00	1.4388e+05	0.0000e+00	0.0000e+00	0.0000e+00
1.0200e+03	1.0953e+00	1.0348e+00	1.4437e+05	0.0000e+00	0.0000e+00	0.0000e+00
1.0300e+03	1.0914e+00	1.0334e+00	1.4403e+05	1.4800e+03	8.5300e+02	1.4570e+03
1.0400e+03	1.0876e+00	1.0315e+00	1.4374e+05	1.4755e+03	9.9500e+02	1.4825e+03
1.0500e+03	1.0839e+00	1.0300e+00	1.4345e+05	1.4335e+03	9.8350e+02	1.4745e+03
1.0600e+03	1.0802e+00	1.0297e+00	1.4351e+05	1.3925e+03	1.1640e+03	1.4740e+03
1.0700e+03	1.0765e+00	1.0297e+00	1.4393e+05	1.4355e+03	1.3355e+03	1.3710e+03
1.0800e+03	1.0730e+00	1.0279e+00	1.4315e+05	1.4500e+03	1.8465e+03	1.4510e+03
1.0900e+03	1.0695e+00	1.0269e+00	1.4395e+05	1.3050e+03	2.6050e+03	1.4395e+03
1.1000e+03	1.0660e+00	1.0248e+00	1.4365e+05	1.3190e+03	3.0185e+03	1.3900e+03
1.1100e+03	1.0626e+00	1.0231e+00	1.4358e+05	1.3150e+03	3.4790e+03	1.3930e+03
1.1200e+03	1.0593e+00	1.0200e+00	1.4274e+05	1.3360e+03	3.7155e+03	1.3330e+03
1.1300e+03	1.0560e+00	1.0187e+00	1.4290e+05	1.3780e+03	3.7435e+03	1.3905e+03
1.1400e+03	1.0528e+00	1.0205e+00	1.4290e+05	1.3555e+03	3.8410e+03	1.5285e+03
1.1500e+03	1.0496e+00	1.0197e+00	1.4321e+05	1.2860e+03	4.2550e+03	1.3970e+03
1.1600e+03	1.0465e+00	1.0174e+00	1.4266e+05	1.2680e+03	4.2395e+03	1.3115e+03
1.1700e+03	1.0434e+00	1.0151e+00	1.4237e+05	1.3895e+03	4.1385e+03	1.4330e+03
1.1800e+03	1.0404e+00	1.0142e+00	1.4273e+05	1.3655e+03	3.9365e+03	1.3090e+03
1.1900e+03	1.0374e+00	1.0130e+00	1.4273e+05	1.2860e+03	3.8010e+03	1.3365e+03
1.2000e+03	1.0344e+00	1.0114e+00	1.4226e+05	1.2635e+03	3.9490e+03	1.3370e+03
1.2100e+03	1.0316e+00	1.0127e+00	1.4309e+05	1.3170e+03	3.8260e+03	1.3930e+03
1.2200e+03	1.0287e+00	1.0125e+00	1.4239e+05	1.2900e+03	3.5340e+03	1.4025e+03
1.2300e+03	1.0259e+00	1.0094e+00	1.4232e+05	1.4010e+03	3.7780e+03	1.4515e+03
1.2400e+03	1.0231e+00	1.0079e+00	1.4165e+05	1.3770e+03	4.7570e+03	1.4490e+03
1.2500e+03	1.0204e+00	1.0105e+00	1.4221e+05	1.4250e+03	4.5220e+03	1.5015e+03
1.2600e+03	1.0177e+00	1.0056e+00	1.4234e+05	1.4520e+03	4.3425e+03	1.4580e+03
1.2700e+03	1.0151e+00	1.0067e+00	1.4114e+05	1.4175e+03	3.9515e+03	1.4920e+03
1.2800e+03	1.0125e+00	1.0057e+00	1.4259e+05	1.5340e+03	3.8520e+03	1.5425e+03
1.2900e+03	1.0099e+00	1.0062e+00	1.4236e+05	1.5780e+03	3.7165e+03	1.5515e+03
1.3000e+03	1.0074e+00	1.0030e+00	1.4093e+05	1.5230e+03	3.1610e+03	1.4850e+03
1.3100e+03	1.0049e+00	1.0029e+00	1.4221e+05	1.6655e+03	3.1145e+03	1.5790e+03
1.3200e+03	1.0024e+00	1.0022e+00	1.4146e+05	1.6010e+03	2.7790e+03	1.5130e+03
1.3300e+03	1.0000e+00	1.0000e+00	1.4176e+05	1.6565e+03	2.5205e+03	1.6410e+03
1.3400e+03	9.9761e-01	9.9859e-01	1.4111e+05	1.6340e+03	2.5665e+03	1.6465e+03
1.3500e+03	9.9525e-01	9.9825e-01	1.4143e+05	1.6995e+03	2.3650e+03	1.6790e+03
1.3600e+03	9.9292e-01	9.9795e-01	1.4131e+05	1.7865e+03	2.2040e+03	1.7180e+03
1.3700e+03	9.9062e-01	9.9700e-01	1.4044e+05	1.8140e+03	2.1760e+03	1.6685e+03
1.3800e+03	9.8835e-01	9.9494e-01	1.4134e+05	1.7630e+03	2.0170e+03	1.6140e+03
1.3900e+03	9.8612e-01	9.9589e-01	1.4134e+05	1.8060e+03	1.9060e+03	1.7310e+03
1.4000e+03	9.8391e-01	9.9177e-01	1.4079e+05	1.9160e+03	1.8480e+03	1.7510e+03
1.4100e+03	9.8173e-01	9.9175e-01	1.4127e+05	2.0425e+03	2.0490e+03	1.8815e+03
1.4200e+03	9.7958e-01	9.9259e-01	1.4108e+05	1.9805e+03	1.7795e+03	1.8485e+03
1.4300e+03	9.7746e-01	9.8998e-01	1.4125e+05	2.0890e+03	1.8940e+03	1.7915e+03
1.4400e+03	9.7536e-01	9.8899e-01	1.4080e+05	2.1780e+03	1.7415e+03	1.8715e+03
1.4500e+03	9.7330e-01	9.9054e-01	1.4117e+05	2.3055e+03	1.7445e+03	1.8895e+03
1.4600e+03	9.7126e-01	9.8953e-01	1.4140e+05	2.3400e+03	1.7240e+03	1.9360e+03
1.4700e+03	9.6924e-01	9.8809e-01	1.4127e+05	2.3215e+03	1.6810e+03	1.8955e+03
1.4800e+03	9.6725e-01	9.8544e-01	1.4090e+05	2.4425e+03	1.6035e+03	1.9615e+03
1.4900e+03	9.6528e-01	9.8676e-01	1.4109e+05	2.5410e+03	1.5990e+03	1.9745e+03
1.5000e+03	9.6334e-01	9.8611e-01	1.4025e+05	2.5965e+03	1.5065e+03	2.1965e+03
1.5100e+03	9.6142e-01	9.8598e-01	1.4061e+05	2.6535e+03	1.4645e+03	2.1200e+03
1.5200e+03	9.5953e-01	9.8692e-01	1.4019e+05	2.7180e+03	1.4500e+03	2.2005e+03
1.5300e+03	9.5766e-01	9.8834e-01	1.4162e+05	2.8010e+03	2.5360e+03	2.4960e+03
1.5400e+03	9.5581e-01	9.8357e-01	1.3994e+05	2.8315e+03	7.9350e+02	2.2310e+03
1.5500e+03	9.5398e-01	9.8280e-01	1.4070e+05	2.9735e+03	1.3590e+03	2.3060e+03
1.5600e+03	9.5217e-01	9.8092e-01	1.4064e+05	2.9610e+03	1.4055e+03	2.4465e+03
1.5700e+03	9.5039e-01	9.8114e-01	1.4023e+05	3.0700e+03	1.3995e+03	2.4080e+03
1.5800e+03	9.4863e-01	9.8092e-01	1.4115e+05	3.0995e+03	1.3820e+03	2.3700e+03
1.5900e+03	9.4688e-01	9.7778e-01	1.4011e+05	3.2295e+03	1.4420e+03	2.5225e+03
1.6000e+03	9.4516e-01	9.7976e-01	1.4035e+05	3.3255e+03	1.3495e+03	2.4605e+03
1.6100e+03	9.4346e-01	9.7868e-01	1.4094e+05	3.3315e+03	1.4055e+03	2.4600e+03
1.6200e+03	9.4177e-01	9.7931e-01	1.4075e+05	3.4655e+03	1.3060e+03	2.6275e+03
1.6300e+03	9.4011e-01	9.7760e-01	1.4039e+05	3.4185e+03	1.3400e+03	2.6790e+03
1.6400e+03	9.3846e-01	9.7858e-01	1.4044e+05	3.7305e+03	1.3985e+03	2.6625e+03
1.6500e+03	9.3684e-01	9.7587e-01	1.4034e+05	3.6510e+03	1.3175e+03	2.6870e+03
1.6600e+03	9.3523e-01	9.7614e-01	1.4056e+05	3.7380e+03	1.3125e+03	2.8250e+03
1.6700e+03	9.3364e-01	9.7593e-01	1.3998e+05	3.7990e+03	1.4025e+03	2.8715e+03
1.6800e+03	9.3206e-01	9.7292e-01	1.3940e+05	3.9110e+03	1.3380e+03	2.9050e+03
1.6900e+03	9.3051e-01	9.7355e-01	1.4006e+05	4.1030e+03	1.3245e+03	2.9590e+03
1.7000e+03	9.2897e-01	9.7273e-01	1.4024e+05	4.1090e+03	1.2885e+03	3.0815e+03
1.7100e+03	9.2745e-01	9.7286e-01	1.3963e+05	4.1695e+03	1.2760e+03	3.0880e+03
1.7200e+03	9.2594e-01	9.7218e-01	1.3928e+05	4.4295e+03	1.3585e+03	3.3570e+03
1.7300e+03	9.2445e-01	9.7333e-01	1.4032e+05	4.3775e+03	1.4215e+03	3.1260e+03
1.7400e+03	9.2298e-01	9.7099e-01	1.3967e+05	4.6370e+03	1.3680e+03	3.2275e+03
1.7500e+03	9.2152e-01	9.7291e-01	1.4009e+05	4.5010e+03	1.4620e+03	3.3945e+03
1.7600e+03	9.2008e-01	9.7048e-01	1.3950e+05	4.5650e+03	1.3435e+03	3.4095e+03
1.7700e+03	9.1865e-01	9.6991e-01	1.3971e+05	4.8175e+03	1.4400e+03	3.5530e+03
1.7800e+03	9.1724e-01	9.6935e-01	1.3926e+05	4.8460e+03	1.2640e+03	3.3255e+03
1.7900e+03	9.1584e-01	9.6908e-01	1.3967e+05	5.0700e+03	1.3670e+03	3.7740e+03
