!FILE=Disk
!KIND=Spectrum
!LABORATORY=Oslo Cyclotron Laboratory (OCL)
!EXPERIMENT=mama
!COMMENT=Range curve for alp on silicon                              
!TIME=DATE:Wed Jun 25 14:14:13 2003
!CALIBRATION EkeV=3, 0.000000E+00, 0.400000E+02, 0.000000E+00
!PRECISION=16
!DIMENSION=1,0:2047
!CHANNEL=(0:2047)
     490.039    491.055    492.071    493.089    494.107    495.127    496.148
     497.169    498.192    499.216    500.240    501.266    502.292    503.320
     504.348    505.378    506.408    507.440    508.472    509.506    510.540
     511.576    512.612    513.649    514.688    515.727    516.768    517.809
     518.852    519.895    520.939    521.985    523.031    524.078    525.126
     526.176    527.226    528.277    529.330    530.383    531.437    532.492
     533.548    534.605    535.664    536.723    537.783    538.844    539.906
     540.969    542.033    543.098    544.164    545.231    546.299    547.368
     548.438    549.509    550.581    551.654    552.728    553.803    554.879
     555.956    557.034    558.112    559.192    560.273    561.355    562.438
     563.521    564.606    565.692    566.778    567.866    568.955    570.045
     571.135    572.227    573.319    574.413    575.507    576.603    577.700
     578.797    579.896    580.995    582.096    583.197    584.300    585.403
     586.507    587.613    588.719    589.826    590.935    592.044    593.154
     594.266    595.378    596.491    597.605    598.720    599.836    600.954
     602.072    603.191    604.311    605.432    606.554    607.677    608.801
     609.926    611.052    612.179    613.307    614.436    615.566    616.697
     617.828    618.961    620.095    621.230    622.366    623.502    624.640
     625.779    626.919    628.059    629.201    630.343    631.487    632.632
     633.777    634.924    636.071    637.220    638.369    639.519    640.671
     641.823    642.977    644.131    645.286    646.443    647.600    648.758
     649.917    651.077    652.239    653.401    654.564    655.728    656.893
     658.059    659.226    660.394    661.563    662.733    663.904    665.076
     666.249    667.423    668.598    669.774    670.950    672.128    673.307
     674.487    675.667    676.849    678.032    679.215    680.400    681.585
     682.772    683.959    685.148    686.337    687.528    688.719    689.912
     691.105    692.299    693.495    694.691    695.888    697.086    698.286
     699.486    700.687    701.889    703.092    704.296    705.501    706.707
     707.914    709.122    710.331    711.541    712.752    713.964    715.177
     716.390    717.605    718.821    720.037    721.255    722.474    723.694
     724.914    726.136    727.358    728.582    729.806    731.032    732.258
     733.485    734.714    735.943    737.174    738.405    739.637    740.870
     742.104    743.339    744.576    745.813    747.051    748.290    749.530
     750.771    752.013    753.256    754.500    755.744    756.990    758.237
     759.485    760.734    761.983    763.234    764.485    765.738    766.992
     768.246    769.502    770.758    772.016    773.274    774.533    775.794
     777.055    778.317    779.581    780.845    782.110    783.376    784.643
     785.911    787.180    788.450    789.721    790.993    792.266    793.540
     794.815    796.091    797.368    798.645    799.924    801.204    802.484
     803.766    805.049    806.332    807.617    808.902    810.188    811.476
     812.765    814.054    815.344    816.635    817.928    819.221    820.515
     821.810    823.106    824.403    825.701    827.000    828.300    829.601
     830.903    832.206    833.510    834.814    836.120    837.427    838.735
     840.043    841.353    842.663    843.975    845.288    846.601    847.915
     849.231    850.547    851.864    853.182    854.502    855.822    857.143
     858.465    859.789    861.113    862.437    863.763    865.090    866.418
     867.747    869.077    870.408    871.740    873.072    874.406    875.740
     877.076    878.413    879.750    881.089    882.428    883.769    885.110
     886.452    887.796    889.140    890.485    891.831    893.178    894.526
     895.875    897.225    898.576    899.928    901.281    902.635    903.990
     905.346    906.702    908.060    909.419    910.778    912.139    913.500
     914.863    916.226    917.591    918.956    920.322    921.690    923.058
     924.427    925.797    927.168    928.540    929.913    931.287    932.662
     934.038    935.415    936.793    938.172    939.552    940.932    942.314
     943.696    945.080    946.465    947.850    949.236    950.624    952.012
     953.402    954.792    956.183    957.575    958.968    960.363    961.757
     963.154    964.551    965.948    967.347    968.747    970.148    971.550
     972.952    974.356    975.761    977.166    978.573    979.980    981.389
     982.798    984.208    985.620    987.032    988.445    989.859    991.274
     992.691    994.108    995.526    996.944    998.365    999.785   1001.207
    1002.630   1004.054   1005.478    1006.90    1008.33    1009.76    1011.19
     1012.62    1014.05    1015.48    1016.91    1018.34    1019.78    1021.21
     1022.65    1024.09    1025.52    1026.96    1028.40    1029.84    1031.29
     1032.73    1034.17    1035.62    1037.06    1038.51    1039.96    1041.41
     1042.85    1044.31    1045.76    1047.21    1048.66    1050.12    1051.57
     1053.03    1054.48    1055.94    1057.40    1058.86    1060.32    1061.78
     1063.25    1064.71    1066.18    1067.64    1069.11    1070.58    1072.04
     1073.51    1074.98    1076.45    1077.93    1079.40    1080.87    1082.35
     1083.83    1085.30    1086.78    1088.26    1089.74    1091.22    1092.70
     1094.18    1095.67    1097.15    1098.64    1100.13    1101.61    1103.10
     1104.59    1106.08    1107.57    1109.06    1110.56    1112.05    1113.55
     1115.04    1116.54    1118.04    1119.54    1121.04    1122.54    1124.04
     1125.54    1127.05    1128.55    1130.06    1131.56    1133.07    1134.58
     1136.09    1137.60    1139.11    1140.62    1142.13    1143.65    1145.16
     1146.68    1148.20    1149.71    1151.23    1152.75    1154.27    1155.79
     1157.32    1158.84    1160.36    1161.89    1163.42    1164.94    1166.47
     1168.00    1169.53    1171.06    1172.59    1174.13    1175.66    1177.20
     1178.73    1180.27    1181.81    1183.34    1184.88    1186.43    1187.97
     1189.51    1191.05    1192.60    1194.14    1195.69    1197.24    1198.78
     1200.33    1201.88    1203.43    1204.99    1206.54    1208.09    1209.65
     1211.20    1212.76    1214.32    1215.87    1217.43    1218.99    1220.56
     1222.12    1223.68    1225.25    1226.81    1228.38    1229.94    1231.51
     1233.08    1234.65    1236.22    1237.79    1239.36    1240.94    1242.51
     1244.09    1245.66    1247.24    1248.82    1250.40    1251.98    1253.56
     1255.14    1256.73    1258.31    1259.89    1261.48    1263.07    1264.66
     1266.24    1267.83    1269.42    1271.02    1272.61    1274.20    1275.80
     1277.39    1278.99    1280.58    1282.18    1283.78    1285.38    1286.98
     1288.58    1290.19    1291.79    1293.39    1295.00    1296.61    1298.21
     1299.82    1301.43    1303.04    1304.65    1306.27    1307.88    1309.49
     1311.11    1312.72    1314.34    1315.96    1317.58    1319.20    1320.82
     1322.44    1324.06    1325.68    1327.31    1328.93    1330.56    1332.19
     1333.82    1335.44    1337.07    1338.71    1340.34    1341.97    1343.60
     1345.24    1346.87    1348.51    1350.15    1351.79    1353.43    1355.07
     1356.71    1358.35    1359.99    1361.64    1363.28    1364.93    1366.58
     1368.22    1369.87    1371.52    1373.17    1374.82    1376.48    1378.13
     1379.78    1381.44    1383.10    1384.75    1386.41    1388.07    1389.73
     1391.39    1393.05    1394.72    1396.38    1398.04    1399.71    1401.38
     1403.04    1404.71    1406.38    1408.05    1409.72    1411.40    1413.07
     1414.74    1416.42    1418.09    1419.77    1421.45    1423.13    1424.81
     1426.49    1428.17    1429.85    1431.53    1433.22    1434.90    1436.59
     1438.28    1439.96    1441.65    1443.34    1445.03    1446.73    1448.42
     1450.11    1451.81    1453.50    1455.20    1456.90    1458.59    1460.29
     1461.99    1463.70    1465.40    1467.10    1468.80    1470.51    1472.22
     1473.92    1475.63    1477.34    1479.05    1480.76    1482.47    1484.18
     1485.89    1487.61    1489.32    1491.04    1492.76    1494.48    1496.19
     1497.91    1499.63    1501.36    1503.08    1504.80    1506.53    1508.25
     1509.98    1511.71    1513.43    1515.16    1516.89    1518.62    1520.36
     1522.09    1523.82    1525.56    1527.29    1529.03    1530.77    1532.50
     1534.24    1535.98    1537.73    1539.47    1541.21    1542.95    1544.70
     1546.45    1548.19    1549.94    1551.69    1553.44    1555.19    1556.94
     1558.69    1560.45    1562.20    1563.95    1565.71    1567.47    1569.23
     1570.98    1572.74    1574.51    1576.27    1578.03    1579.79    1581.56
     1583.32    1585.09    1586.86    1588.62    1590.39    1592.16    1593.93
     1595.71    1597.48    1599.25    1601.03    1602.80    1604.58    1606.36
     1608.14    1609.91    1611.69    1613.48    1615.26    1617.04    1618.82
     1620.61    1622.40    1624.18    1625.97    1627.76    1629.55    1631.34
     1633.13    1634.92    1636.72    1638.51    1640.30    1642.10    1643.90
     1645.69    1647.49    1649.29    1651.09    1652.90    1654.70    1656.50
