 113  52  61     158.50   158.01
 113  54  59     600.50   250.30
 114  43  71     312.00   582.72
 114  45  69     440.00   392.82
 114  47  67     431.07    21.05
 114  49  65     403.60     2.77
 114  51  63     490.81   101.59
 114  53  61     421.50   280.27
 115  44  71     333.00   510.04
 115  46  69     345.09    33.86
 115  48  67     370.93     1.06
 115  50  65     466.36     1.81
 115  52  63     637.50   171.38
 115  54  61     518.50   205.92
 116  45  71     242.50   505.75
 116  47  69     337.82    36.08
 116  49  67     382.05     3.60
 116  51  65     475.02    18.45
 116  53  63     678.50   332.34
 116  55  61     604.00   311.95
 117  44  73     330.50   693.46
 117  46  71     480.96   112.71
 117  48  69     354.62    10.05
 117  50  67     419.10     1.20
 117  52  65     485.03   119.95
 117  54  63     578.00   539.43
 117  56  61     475.50   489.50
 118  45  73     365.50   633.72
 118  47  71     493.67    59.76
 118  49  69     322.85     4.41
 118  51  67     403.38    12.46
 118  53  65     374.00   239.82
 118  55  63     480.09   216.28
 119  46  73     102.80   250.72
 119  48  71     362.59    17.05
 119  50  69     339.10     1.52
 119  52  67     367.83    47.05
 119  54  65     348.08   718.16
 119  56  63     394.00   460.68
 120  45  75     330.50   783.78
 120  47  73      94.62   100.22
 120  49  71     312.94    14.54
 120  51  69     356.16     7.20
 120  53  67     303.70    55.53
 120  55  65     503.64    29.42
 120  57  63     484.50   712.31
 121  46  75     337.00   392.99
 121  48  73     331.32   103.92
 121  50  71     304.28     1.77
 121  52  69     387.72     7.88
 121  54  67     379.74   502.91
 121  56  65     749.00   361.36
 122  47  75     402.16   186.97
 122  49  73     273.67    23.06
 122  51  71     245.01     4.22
 122  53  69     487.48    32.63
 122  55  67     462.84    13.43
 122  57  65     563.50   537.30
 123  48  75     232.50   148.52
 123  50  73     275.22     1.80
 123  52  71     347.09     5.15
 123  54  69     442.91    65.58
 123  56  67     286.00   258.71
 123  58  65     530.50   633.72
 124  47  77     275.50   299.68
 124  49  75     266.56    26.47
 124  51  73     295.50     1.86
 124  53  71     369.95     6.03
 124  55  69     432.30    11.55
 124  57  67     559.00   406.96
 124  59  65     593.00   684.36
 125  48  77     259.84   114.72
 125  50  75     253.76     5.46
 125  52  73     332.39     0.93
 125  54  71     477.73    43.82
 125  56  69     618.21   149.33
 125  58  67     498.50   505.43
 126  47  79     326.00   406.96
 126  49  77     270.24    31.45
 126  51  75     295.59     3.40
 126  53  73     381.01     2.56
 126  55  71     446.20     9.05
 126  57  69     493.50   311.50
 126  59  67     526.50   537.30
 127  48  79     326.45   155.12
 127  50  77     233.65    15.55
 127  52  75     311.94     1.32
 127  54  73     413.80     4.59
 127  56  71     423.37    13.27
 127  58  69     554.50   406.96
 128  49  79     266.06    70.59
 128  51  77     264.90    11.53
 128  53  75     314.28     3.07
 128  55  73     443.88     7.49
 128  57  71     474.00   218.84
 128  59  69     479.50   406.96
 129  48  81     378.70   290.00
 129  50  79     203.18    24.70
 129  52  77     282.02     1.22
 129  54  75     333.43     3.31
 129  56  73     436.35    10.71
 129  58  71     490.50   422.13
 129  60  69     498.50   602.31
 130  49  81     370.52    98.91
 130  51  79     261.22    38.25
 130  53  77     287.65     3.06
 130  55  75     349.82     6.02
 130  57  73     434.91   127.54
 130  59  71     545.00   363.97
 131  50  81     267.82    27.88
 131  52  79     251.35     5.80
 131  54  77     311.63     1.08
 131  56  75     346.55     6.89
 131  58  73     453.00   468.30
 131  60  71     442.50   487.50
 132  49  83    3010.11   216.87
 132  51  81     229.89    63.46
 132  53  79     254.11    13.13
 132  55  77     274.68     4.47
 132  57  75     394.36   125.18
 132  59  73     438.00   357.53
 132  61  71     596.00   633.72
 133  50  83    3179.59    57.44
 133  52  81     333.35    18.63
 133  54  79     276.41     1.00
 133  56  77     326.73     3.40
 133  58  75     345.00   350.86
 133  60  73     552.00   368.11
 133  62  71     470.50   715.10
 134  51  83    3093.26    83.11
 134  53  81     261.54    21.73
 134  55  79     250.76     2.86
 134  57  77     133.55   150.12
 134  59  75     372.00   269.91
 134  61  73     455.00   491.43
 135  50  85      73.43   262.62
 135  52  83    2582.96    34.47
 135  54  81     272.45     3.67
 135  56  79     288.56     0.62
 135  58  77     270.26   174.57
 135  60  75     396.00   280.20
 135  62  73     503.00   537.30
 136  51  85      98.26   216.95
 136  53  83    2598.17    24.80
 136  55  81     273.19     0.78
 136  57  79     428.50   103.06
 136  59  77     279.57   146.64
 136  61  75     558.50   346.45
 136  63  73     312.00   666.92
 137  52  85     258.32   109.57
 137  54  83    2302.65    19.16
 137  56  81     281.50     0.26
 137  58  79     337.58   106.19
 137  60  77     248.50   198.44
 137  62  75     447.00   406.96
 138  51  87     120.00   414.40
 138  53  85     185.56    27.33
 138  55  83    2404.57     1.68
 138  57  81     180.64    34.13
 138  59  79     332.84    82.82
 138  61  77     -23.00   189.81
 138  63  75     530.50   470.11
 139  52  87     169.00   291.28
 139  54  85     408.97    40.14
 139  56  83    2182.98     3.99
 139  58  81     282.46    23.83
 139  60  79     219.50   144.62
 139  62  77      98.50   290.60
 139  64  75     501.00   537.90
 140  53  87     240.03   151.44
 140  55  85     191.72     5.50
 140  57  83    2201.28    23.96
 140  59  81     215.04    24.98
 140  61  79     372.59    80.24
 140  63  77     195.00   273.42
 141  52  89     149.00   475.20
 141  54  87     195.70    68.56
 141  56  85     228.44     6.36
 141  58  83    2029.37     5.19
 141  60  81     479.09   100.95
 141  62  79     349.90   149.28
 141  64  77     144.00   409.28
 142  53  89     234.50   291.12
 142  55  87     279.57    13.10
 142  57  85     229.51     8.12
 142  59  83    2072.09     4.08
 142  61  81     220.82    34.93
 142  63  79     164.60    78.08
 142  65  77     214.00   582.72
 143  54  89     213.99   176.07
 143  56  87     299.76     8.89
 143  58  85     278.17     2.07
 143  60  83    1842.10     9.49
 143  62  81     279.07    10.62
 143  64  79     127.00   310.27
 143  66  77     152.50   744.82
 144  55  89     359.38    28.44
 144  57  87     222.67    35.87
 144  59  85     246.92     3.74
 144  61  83    2093.70    13.62
 144  63  81     267.28    17.11
 144  65  79     252.00   426.36
 145  54  91     253.00   304.69
 145  56  89     313.86    39.90
 145  58  87     299.98    32.63
 145  60  85     309.97     0.32
 145  62  83    1975.03     5.56
 145  64  81     446.50   207.03
 145  66  79     394.00   488.28
 146  55  91     194.81    66.93
 146  57  89     280.17    62.44
 146  59  87     362.09    19.24
 146  61  85     267.20     1.53
 146  63  83    2098.31     7.19
 146  65  81     478.00   256.48
 146  67  79     359.00   582.72
 147  56  91     190.75    89.62
 147  58  89     306.45    74.36
 147  60  87     347.86     0.88
 147  62  85     344.24     2.12
 147  64  83    1997.09   100.52
 147  66  81     376.40   215.24
 147  68  79     367.50   615.13
 148  55  93     176.56   178.06
 148  57  91     171.91   162.45
 148  59  89     158.33    26.99
 148  61  87     375.06     2.11
 148  63  85     328.26     2.91
 148  65  83    1885.16   113.66
 148  67  81     461.00   411.19
 149  56  93     168.45   273.16
 149  58  91      58.98   107.24
 149  60  89     103.24     1.59
 149  62  87     313.16     1.55
 149  64  85     345.24     3.82
 149  66  83    1836.94    59.42
 149  68  81     467.00   414.15
 150  55  95     198.00   415.08
 150  57  93     298.00   330.56
 150  59  91    -174.77    26.60
 150  61  89    -149.88     3.44
 150  63  87     342.51     2.91
 150  65  85     303.70     6.66
 150  67  83    1835.34   200.87
 150  69  81     565.50   520.57
 151  56  95     280.50   503.44
 151  58  93     149.74   225.20
 151  60  91     -94.16    15.06
 151  62  89       1.52     0.58
 151  64  87     273.27     4.60
 151  66  85     341.07    16.41
 151  68  83    1860.00   213.19
 151  70  81     441.00   608.20
 152  57  95     326.00   520.47
 152  59  93     458.89   151.12
 152  61  91      17.23     6.63
 152  63  89    -251.46     1.90
 152  65  87     221.77     3.91
 152  67  85     290.10    13.76
 152  69  83    1775.00   312.98
 153  58  95     366.50   415.41
 153  60  93     468.07    60.82
 153  62  91       9.44     0.55
 153  64  89     -27.03     3.24
 153  66  87     267.35     5.59
 153  68  85     178.42    55.42
 153  70  83    1816.00   393.24
 154  57  97     368.00   715.10
 154  59  95     427.50   328.72
 154  61  93     499.92    17.02
 154  63  91     131.81     0.26
 154  65  89    -122.56     6.84
 154  67  87     172.73    13.51
 154  69  85     265.28    69.14
 154  71  83    1863.00   523.00
 155  58  97     465.50   615.13
 155  60  95     426.34   216.19
 155  62  93     393.03     4.62
 155  64  91      85.18     0.19
 155  66  89      68.95     6.95
 155  68  87     250.98    40.30
 155  70  85     246.50   192.44
 156  59  97     391.00   520.47
 156  61  95     521.35   150.85
 156  63  93     403.71     2.83
 156  65  91     210.14     8.62
 156  67  89     104.51    30.00
 156  69  87     186.57    55.31
 156  71  85     152.00   312.98
 157  60  97     444.00   414.90
 157  62  95     531.31    39.67
 157  64  93     337.06     0.19
 157  66  91     125.81     5.86
 157  68  89     307.10    73.88
 157  70  87     188.96    55.68
 157  72  85     187.50   433.46
 158  59  99     410.00   715.10
 158  61  97     385.00   328.72
 158  63  95     528.65     3.79
 158  65  93     373.18     5.95
 158  67  91     191.66    37.35
 158  69  89     227.47    82.63
 158  71  87     300.39    73.18
 159  60  99     396.00   615.13
 159  62  97     321.30   207.77
