0  1  n   0       0.0     0.0      -1.0              -1.0              -1.0              -1.0              -1.0             
  67 Fe  26    4326.72  568.52  17368.0   840.0   21302.46  465.75   5028.70  727.52   1389.59  568.52  -7581.0   840.0     
  67 Co  27    7340.48  390.52  12291.09  429.40  11555.26  279.45   6677.44  395.20   4621.87  395.20  -6574.79  429.40    
  67 Ni  28    5785.06   24.86  14979.17  273.46  -1088.71   19.62   6132.57   22.83    910.91   27.62  -3016.82  280.10    
  67 Cu  29    9117.16    8.10   8560.40   17.88 -10656.40  100.43   8533.24    8.05   4659.80    8.05  -1864.44   21.56    
  67 Zn  30    7052.18    0.36   8911.80    1.29 -21386.0   196.0   10093.37    1.29   2407.70    0.85   4865.15    0.87    
  67 Ga  31   11226.70    3.27   5269.35    1.30 -34079.0   503.0    9741.90    1.73   3986.90    1.68   4190.53    1.45    
  67 Ge  32    9103.77   30.52   6221.42    5.63     -1.0           10709.96    4.67   1045.03    5.84   8992.19    4.62    
  67 As  33   12894.0   226.0    2311.42  104.55     -1.0           10477.61  141.50   2645.03  269.32   7837.39  100.17    
  67 Se  34   12841.0   357.0    1959.0   281.0      -1.0           11276.0   437.0   -2106.0   408.0   13580.0   317.0     
  67 Br  35      -1.0           -1635.0   585.0      -1.0           10832.0   780.0      -1.0           12370.0   617.0     
0 68 Fe  26    5733.0   840.0   17824.0  1063.0   25767.0   699.0    2970.0   988.0    1520.0   895.0  -10990.0  1142.0     
  68 Co  27    4578.22  429.40  12542.59  568.52  15254.61  326.03   9201.79  461.07   4323.79  429.40  -5289.33  647.04    
  68 Ni  28    7814.89   24.78  15453.58  279.93   3490.93   17.61   3277.04  273.29    542.25   20.75  -6551.56  279.93    
  68 Cu  29    6313.05   46.29   9088.39   49.41  -6664.93  110.09  11197.65   48.32   4444.76   45.60   -731.25   47.52    
  68 Zn  30   10198.20    0.50   9992.84    8.02 -15856.0   298.0    6961.10    1.38   2119.75    1.38    764.97    1.02    
  68 Ga  31    8277.57    1.81   6494.74    1.30 -28191.0   537.0   12524.18    1.35   3688.90    1.81   5823.20    1.83    
  68 Ge  32   12394.52    7.92   7389.24    6.29     -1.0            7455.15    7.03    540.01    6.47   4577.23    6.44    
  68 As  33   10304.52  141.64   3512.17  100.31     -1.0           13455.15  104.64   2397.66  141.57   9422.37  100.21    
  68 Se  34   15728.0   357.0    4793.0   314.0      -1.0            8384.0   360.0   -2228.0   491.0    7909.0   314.0     
  68 Br  35   14165.0   736.0    -310.0   500.0      -1.0           13541.0   614.0   -1109.0   802.0   13810.0   664.0     
0 69 Fe  26    3237.0  1063.0      -1.0           29013.0   801.0    5010.0  1133.0    1958.0  1063.0      -1.0             
  69 Co  27    7288.87  495.10  14098.0   792.0   18275.06  372.61   6239.64  596.45   4137.49  495.10  -8904.0   792.0     
  69 Ni  28    4963.02  138.82  15838.37  353.99   6715.92  137.88   5654.51  311.63    538.60  305.67  -4412.01  353.99    
  69 Cu  29    8269.35   46.30   9542.86   17.77  -2659.30   32.11   8713.35   20.17   5152.87   17.88  -4041.25  272.91    
  69 Zn  30    6482.22    0.50  10162.01   45.60 -12117.45   34.47   9596.04    8.03   2703.46    1.47   3260.21   16.00    
  69 Ga  31   10309.32    3.15   6605.86    2.92 -22912.0   314.0    9267.04    2.92   4439.44    2.93   2579.81    3.13    
  69 Ge  32    8188.01    6.87   7299.68    3.20 -34789.0   503.0   10493.85    3.09   1491.72    4.23   7449.07    2.98    
  69 As  33   12274.99  104.88   3392.64   31.62     -1.0           10283.94   31.65   3404.74   43.45   6287.09   31.44    
  69 Se  34   10221.0   300.0    4709.50  105.69     -1.0           11057.08  105.88    388.0   205.0   10970.23   45.79    
  69 Br  35   15588.0   622.0    -450.0   100.0      -1.0           10793.0   370.0     177.0   433.0   11059.0   374.0     
  69 Kr  36      -1.0             701.0   736.0      -1.0           11205.0   711.0      -1.0           15064.0   585.0     
0 70 Co  27    3777.0   792.0   14638.0  1063.0   22153.0   699.0    8196.0   988.0    4687.0   840.0   -7404.0  1063.0     
  70 Ni  28    7178.80  353.99  15728.30  495.10  11075.12  326.03   3053.93  461.07    700.28  429.40  -7264.09  568.52    
  70 Cu  29    5291.74   15.95   9871.58  138.60   1379.99   52.07  11236.50   21.48   5646.19   23.50  -1992.50  279.83    
  70 Zn  30    9215.82    3.22  11108.48    7.37  -7619.0   206.0    6693.27   45.71   2604.79    8.62   -170.55   18.77    
  70 Ga  31    7655.10    0.79   7778.75    2.98 -17314.0   364.0   11810.13    2.97   3836.51    2.97   4041.86    8.53    
  70 Ge  32   11538.00    3.11   8528.37    3.06 -29584.0   401.0    7233.42    2.08   1180.42    1.35   2963.25    1.64    
  70 As  33    9331.02   58.98   4535.65   50.10     -1.0           13347.44   50.38   3177.49   50.25   8182.77   50.02    
  70 Se  34   13714.0   209.0    6149.0   209.0      -1.0            7647.0   229.0    -433.0   229.0    6360.0   206.0     
  70 Br  35   13253.0   481.0    2582.0   366.0      -1.0           13268.0   470.0    -235.0   413.0   10700.0   378.0     
  70 Kr  36   16744.0   643.0    1857.0   509.0      -1.0            8626.0   670.0   -3314.0   643.0   11161.0   446.0     
0 71 Co  27    6283.0  1063.0      -1.0           25174.0   801.0    5150.0  1133.0    4137.0  1063.0      -1.0             
  71 Ni  28    4475.76  495.10  16427.0   792.0   14015.27  372.60   5867.04  526.93    802.75  495.10  -6007.0   792.0     
  71 Cu  29    7875.21   37.75  10568.00  327.91   5127.96   35.39   8324.30  142.24   5585.86   38.56  -5289.50  327.91    
  71 Zn  30    5833.57   10.00  11650.31   17.32  -4229.0   200.0    9129.05   12.42   3084.27   46.79   1810.76   19.01    
  71 Ga  31    9303.44    3.12   7866.37    3.36 -13545.0   300.0    8988.92    1.79   4731.27    1.73   1051.48   45.63    
  71 Ge  32    7415.90    0.05   8289.16    3.11 -23805.0   298.0   10126.83    3.06   2042.09    2.08   5745.55    1.70    
  71 As  33   11623.19   50.16   4620.84    4.00 -35588.0   503.0    9912.26    5.07   3948.83    7.33   4837.15    4.51    
  71 Se  34    9223.0   287.0    6041.0   206.0      -1.0           10699.0   202.0     649.0   224.0    9531.0   200.0     
  71 Br  35   13073.0   472.0    1941.0   364.0      -1.0           10416.0   302.0    2420.0   423.0    7931.0   316.0     
  71 Kr  36   13195.0   499.0    1798.0   470.0      -1.0           11020.0   433.0   -2344.0   614.0   13695.0   422.0     
  71 Rb  37      -1.0           -1383.0   643.0      -1.0           10711.0   711.0      -1.0           12234.0   736.0     
0 72 Co  27    3712.0  1133.0      -1.0           27983.0   801.0      -1.0            3662.0  1133.0      -1.0             
  72 Ni  28    6860.38  596.45  17004.0   927.0   17906.87  465.75   2784.0   840.0    1231.23  596.45  -9630.0   927.0     
  72 Cu  29    5370.0   199.0   11462.0   421.0    8167.0   196.0   10133.0   380.0    5179.0   239.0   -3370.0   421.0     
  72 Zn  30    8878.06   12.06  12653.16   35.64   -233.98   13.51   5542.73   15.66   2475.56    9.98  -2104.28  138.04    
  72 Ga  31    6521.00    1.00   8553.79   10.60  -9433.73  258.62  11683.74    3.51   4692.49    2.05   2799.83    8.16    
  72 Ge  32   10751.98    2.03   9737.70    2.05 -18472.79  270.70   7029.96    3.34   1599.43    3.29   1475.78    2.13    
  72 As  33    8408.59    6.07   5613.53    4.56 -30113.0   503.0   13041.67    4.56   3728.24    5.27   6737.88    5.24    
  72 Se  34   12874.0   200.0    7291.21   12.82     -1.0            7156.70   51.46     50.25   33.55   4845.62   12.46    
  72 Br  35   10632.0   396.0    3350.0   327.0      -1.0           13498.0   331.0    2008.77  260.90   9574.26  260.50    
  72 Kr  36   16084.0   403.0    4810.0   404.0      -1.0            8188.0   454.0   -2840.0   415.0    7831.12  272.89    
  72 Rb  37   13884.0   711.0    -694.0   585.0      -1.0           13570.0   643.0    -948.0   711.0   13938.0   593.0     
0 73 Ni  28    3619.0   757.0   16911.0   999.0   21071.0   596.0    5448.0   999.0    1390.0   918.0      -1.0             
  73 Cu  29    7168.0   357.0   11769.0   553.0   11797.0   298.0    7441.0   477.0    5190.0   442.0   -6761.0   760.0     
  73 Zn  30    5352.90   40.48  12636.0   200.0    2806.28   41.39   8065.04   53.27   2414.40   42.58   -278.38  328.47    
  73 Ga  31    9188.67    6.57   8864.40    8.73  -6171.20  132.71   8328.64   12.28   4719.64    7.12  -1097.10   15.83    
  73 Ge  32    6782.90    0.05   9999.61    2.28 -14411.84  138.39   9550.49    2.05   2471.63    3.34   3908.70    3.57    
  73 As  33   10798.14    5.43   5659.69    3.58 -24722.0   483.0    9659.43    4.11   4468.10    4.11   3594.84    4.89    
  73 Se  34    8393.17   16.03   7275.79   11.38 -36518.0   596.0   10386.72   11.53    988.10   51.16   7990.46   10.81    
  73 Br  35   12451.19  222.05   2927.18  133.11     -1.0           10270.0   240.0    3272.0   245.0    6454.09  141.70    
  73 Kr  36   10843.84  304.03   5021.49  293.31     -1.0           10418.0   330.0    -431.0   389.0   10701.0   248.0     
  73 Rb  37   16188.0   697.0    -590.0   400.0      -1.0           10577.0   568.0    -393.0   627.0   11003.0   605.0     
  73 Sr  38      -1.0             871.0   780.0      -1.0           11316.0   780.0      -1.0           14924.0   718.0     
0 74 Ni  28    6367.0   918.0      -1.0           24900.0   699.0    2793.0  1063.0    1306.0  1063.0      -1.0             
  74 Cu  29    4615.0   499.0   12766.0   718.0   15156.0   401.0    9686.0   614.0    5050.0   547.0   -5094.0   896.0     
  74 Zn  30    8370.53   61.99  13839.0   302.0    6503.41   47.36   5064.0   201.0    1919.09   58.99  -4173.15  375.60    
  74 Ga  31    6421.49   70.98   9932.99   81.24  -2748.05   72.29  10785.21   70.98   4131.72   71.50    356.63   78.98    
  74 Ge  32   10196.20    0.06  11007.14    6.16 -11252.46   59.44   5875.30    2.28   1578.87    2.05   -453.92   10.62    
  74 As  33    7974.65    3.96   6851.43    1.70 -19134.09  720.08  12436.77    1.70   3909.36    2.64   4923.63    2.65    
  74 Se  34   12067.65   10.63   8545.30    3.61 -31516.0   503.0    6727.66    4.13    543.64    4.51   3338.70    2.08    
  74 Br  35    9844.64  133.41   4378.65   18.39     -1.0           13299.28   19.21   2650.0   201.0    8232.64   15.66    
  74 Kr  36   13355.59  150.62   5925.88  145.28     -1.0            7694.02  265.35   -713.0   306.0    6569.0   209.0     
  74 Rb  37   13563.0   867.0    2129.18  733.25     -1.0           13098.07  769.28   -762.0   779.0   10513.0   780.0     
  74 Sr  38   17070.0   780.0    1752.0   697.0      -1.0            8131.0   711.0   -3529.0   711.0   11049.0   585.0     
0 75 Ni  28    3358.0  1063.0      -1.0           28048.0   801.0      -1.0            1660.0  1133.0      -1.0             
  75 Cu  29    6674.0   643.0   13074.0   861.0   18726.0   503.0    6631.0   780.0    5237.0   686.0   -8056.0   946.0     
  75 Zn  30    4830.55   85.26  14054.0   407.0    9700.40   70.90   7402.0   306.0    2458.0   208.0   -2143.32  471.12    
  75 Ga  31    8481.51   71.03  10043.97   47.82    674.62   15.16   7656.60   40.55   4528.28    9.10  -2755.0   196.0     
  75 Ge  32    6505.22    0.08  11090.87   70.71  -7614.31   15.54   8558.74    6.16   1594.65    2.28   1918.92    6.18    
  75 As  33   10244.18    1.91   6899.42    0.95 -15810.04    7.89   8975.49    0.95   4417.16    0.95   1200.45    2.42    
  75 Se  34    8027.53    0.08   8598.19    1.77 -25520.0   298.0    9498.27    3.61    924.70    4.13   6063.15    0.64    
  75 Br  35   11904.18   20.25   4215.18   13.61     -1.0            9788.27   17.27   3619.67   18.14   4737.05   14.22    
  75 Kr  36   10143.37   60.69   6224.60   21.60     -1.0           10001.85  133.47   -224.77  259.08   9299.25   19.63    
  75 Rb  37   13568.23  719.97   2341.83   59.90     -1.0           10373.69  138.62   1754.41  270.82   7576.77  258.73    
  75 Sr  38   14024.0   585.0    2213.0   779.0      -1.0           10295.0   568.0   -3668.0   585.0   13110.0   403.0     
0 76 Ni  28    5873.0  1208.0      -1.0           31603.0   904.0      -1.0              -1.0              -1.0             
  76 Cu  29    4075.0   780.0   13791.0   999.0   21980.0   596.0    8922.0   918.0    4780.0   843.0      -1.0             
  76 Zn  30    7645.79  139.74  15026.0   517.0   13208.68  120.42   4371.0   418.0    1980.0   321.0   -6170.0   608.0     
  76 Ga  31    5810.01   90.25  11023.44  114.57   4085.80   90.48  10217.12  101.70   4071.16   98.49  -1397.0   311.0     
  76 Ge  32    9428.30    0.50  12037.66    6.67  -4234.19   10.71   5551.93   70.71   1355.01    6.18  -2156.48   40.00    
  76 As  33    7328.44    0.07   7722.64    0.96 -11809.03    7.87  11843.24    0.95   3871.62    0.96   3060.68    6.24    
  76 Se  34   11154.07    0.29   9508.08    0.80 -20862.0   298.0    6318.84    1.76    568.77    3.61   1691.98    0.57    
  76 Br  35    9221.19   16.50   5408.84    9.33     -1.0           12634.73    9.33   2791.65   14.14   6314.00   10.00    
  76 Kr  36   12808.43   16.29   7128.85   17.32     -1.0            7038.07   18.43   -582.00  133.00   4883.99   15.08    
  76 Rb  37   11329.46   10.52   3527.92   17.22     -1.0           12399.81   59.90   1268.80  138.62   8698.51  132.80    
  76 Sr  38   15812.0   422.0    4456.0   298.0      -1.0            8046.0   779.0   -3292.0   568.0    8142.0   329.0     
0 77 Ni  28    2948.0  1345.0      -1.0           34728.0   997.0      -1.0              -1.0              -1.0             
  77 Cu  29    6246.0   918.0   14163.0  1142.0   25432.0   699.0    6035.0  1063.0    4901.0   988.0      -1.0             
  77 Zn  30    4632.57  180.28  15583.0   611.0   15994.91  134.17   6413.0   521.0    1963.0   422.0   -4436.0   711.0     
  77 Ga  31    7742.57  108.17  11120.22  134.54   7359.79   60.08   7305.09   92.89   4699.12   76.44  -4524.0   405.0     
  77 Ge  32    6072.57    1.09  12300.22   90.01  -1042.73    8.92   7960.87    6.76   1703.93   70.72    141.47   47.37    
  77 As  33    9697.93    1.93   7992.26    1.77  -9090.35    7.94   8650.54    1.82   4369.89    1.81   -215.75   70.73    
  77 Se  34    7418.81    0.07   9598.44    0.80 -16624.28  150.45   9144.22    0.80   1124.61    1.76   4469.37    0.57    
  77 Br  35   11016.57    9.73   5271.34    2.80 -26305.0   298.0    9645.69    2.81   3842.73    2.82   3272.08    3.30    
  77 Kr  36    9264.03   10.63   7171.69   12.86     -1.0            9678.22   16.24     -1.39   17.42   7687.61    8.86    
  77 Rb  37   12416.60   10.40   3136.10   13.00     -1.0           10126.58   17.20   2207.79   59.89   6126.55   16.90    
  77 Sr  38   11656.0   334.0    4783.19  150.63     -1.0            9958.45  150.63  -1385.21  735.62   9841.20  161.48    
  77 Y   39      -1.0            -172.0   422.0      -1.0           10431.0   422.0   -1368.0   585.0   10443.0   779.0     
0 78 Ni  28    5305.0  1484.0      -1.0           38142.0  1099.0      -1.0              -1.0              -1.0             
  78 Cu  29    3544.0  1063.0   14760.0  1279.0   28859.0   801.0    8363.0  1208.0    4715.0  1133.0      -1.0             
  78 Zn  30    6689.25  209.79  16027.0   717.0   19803.61  161.28   3799.0   618.0    1948.0   528.0   -7767.0   817.0     
  78 Ga  31    5859.25  100.07  12346.89  156.25   9789.83   80.16   9091.63  144.61   3670.42  106.96  -3710.0   509.0     
  78 Ge  32    8719.25    3.70  13276.89   60.11   2297.64    7.61   5051.63   90.07   1466.19    7.55  -3747.23   70.99    
  78 As  33    6971.35    9.93   8891.03    9.93  -5880.43   12.54  11107.50    9.87   3903.77    9.87   1294.41   11.91    
  78 Se  34   10497.95    0.26  10398.46    1.76 -13851.16    7.93   5974.71    0.83    870.84    0.83    476.65    0.61    
  78 Br  35    8289.29    4.55   6141.82    3.58 -20822.0   401.0   12510.48    3.58   3580.98    3.60   5226.97    3.67    
  78 Kr  36   12059.62    6.61   8214.74    7.25     -1.0            6839.80   11.50   -156.82   15.19   3655.53    6.75    
  78 Rb  37   10181.26   10.40   4053.33   11.58     -1.0           12753.74   13.04   2169.89   17.23   7849.46   15.71    
  78 Sr  38   13271.06  150.63   5637.65   10.48     -1.0            8016.85   10.53  -1088.04   10.54   6713.50   17.25    
  78 Y   39   13772.0   499.0    1944.0   428.0      -1.0           12471.0   499.0   -1116.0   499.0   10239.0   401.0     
0 79 Cu  29    5771.0  1208.0   15225.0  1423.0   31980.0   904.0    5541.0  1345.0    4817.0  1278.0      -1.0             
  79 Zn  30    4247.0   313.0   16730.0   845.0   22519.0   268.0    5797.0   748.0    1776.0   654.0   -6142.0   943.0     
  79 Ga  31    6897.25  144.37  12554.90  201.10  13579.99  120.12   6826.96  180.09   4418.96  170.09  -6532.0   608.0     
  79 Ge  32    5697.25   89.68  13114.90  120.18   4954.21   89.66   7096.96  107.85   1578.96  127.00  -1798.69  150.10    
  79 As  33    8891.11   11.06   9062.90    6.53  -2839.40    8.61   8288.96    5.60   4440.96    5.50  -1786.69   90.17    
  79 Se  34    6962.58    0.28  10389.70    9.87 -10439.51    8.81   8710.05    1.79   1236.70    0.88   2942.37    0.57    
  79 Br  35   10687.41    3.93   6331.28    1.64 -17710.55  450.09   9241.88    1.64   4047.64    1.64   1868.01    1.82    
  79 Kr  36    8353.83    7.60   8279.28    5.15 -27085.0   401.0    9502.54    4.65    710.54   10.04   6455.77    3.72    
  79 Rb  37   11932.15    9.83   3925.86    7.38     -1.0           10085.63    9.57   3046.17   11.12   5138.51   11.51    
  79 Sr  38   10374.24   11.22   5830.63   11.20     -1.0           10059.21   11.16   -132.82   11.20   9147.68   13.63    
  79 Y   39   13799.0   603.0    2471.89  450.14     -1.0           10328.15  474.56    897.0   540.0    7769.53  450.14    
  79 Zr  40      -1.0            2017.0   566.0      -1.0           10282.0   499.0      -1.0           12679.0   499.0     
0 80 Cu  29    1914.0  1278.0      -1.0           36619.0   904.0    8932.0  1423.0    5851.0  1345.0      -1.0             
  80 Zn  30    6451.0   318.0   17410.0   920.0   25982.06  171.27   2891.0   819.0    1571.0   719.0   -9644.0  1011.0     
  80 Ga  31    4651.08  171.35  12959.0   295.0   16821.10  122.20   8865.13  202.36   4400.45  181.48  -4937.0   709.0     
  80 Ge  32    8031.08   92.52  14248.73  122.31   8445.60   23.36   4925.13   83.35   1290.45   64.31  -5197.20  136.15    
  80 As  33    6553.30   21.67   9918.95   92.03     54.81   22.28  10454.90   21.38   3960.23   21.11   -597.42   63.61    
  80 Se  34    9913.79    1.62  11412.38    5.25  -7454.52    7.98   5767.60    9.73   1020.83    1.96   -898.85    1.97    
  80 Br  35    7892.19    0.20   7260.88    1.65 -14724.0   400.0   11847.63    1.63   3574.26    1.63   3673.74    1.98    
  80 Kr  36   11522.46    5.01   9114.33    3.74 -22516.0   298.0    6269.36    5.27    204.65    4.77   2352.12    3.87    
  80 Rb  37    9447.51    9.47   5019.54    8.13     -1.0           12697.73    9.66   2862.69   11.25   6707.57    7.87    
  80 Sr  38   12898.78   11.22   6797.26    9.86     -1.0            7341.69   10.52   -615.00   10.48   5512.94   11.63    
  80 Y   39   10879.0   602.0    2976.0   400.0      -1.0           12720.0   400.0    1674.0   427.0    9307.0   400.0     
  80 Zr  40   16091.0   499.0    4309.0   540.0      -1.0            7963.0   499.0   -3585.0   422.0    8244.0   334.0     
0 81 Zn  30    2422.0   436.0   17917.0   988.0   30262.0   401.0    6240.0   988.0    2694.0   896.0   -6761.0  1170.0     
  81 Ga  31    6986.32  227.73  13494.37  257.41  19991.62  192.18   6126.0   330.0    4103.38  250.88  -8379.0   824.0     
  81 Ge  32    4926.32  122.31  14523.97  171.35  11390.91  120.13   6896.06  169.87   2223.38  144.37  -3434.27  201.10    
  81 As  33    8486.10   21.66  10373.97   23.65   2923.70    8.22   7666.06   89.75   4193.38    6.53  -3224.27   80.27    
  81 Se  34    6701.00    0.60  11560.08   21.03  -4862.55    8.01   7957.72    5.28   1291.18    9.75   1119.39    3.94    
  81 Br  35   10156.84    2.55   7503.93    2.54 -11958.20   62.39   8653.38    2.82   3915.37    2.81    488.25   10.06    
  81 Kr  36    7871.63    3.36   9093.77    2.59 -18837.49  296.63   9085.14    2.60    622.30    4.57   4978.43    2.84    
  81 Rb  37   11354.98    9.16   4852.06    6.51 -27997.0   401.0    9696.57    7.22   3567.32    8.96   3641.87    7.31    
  81 Sr  38    9292.97   10.54   6642.72   10.21     -1.0            9980.87    9.86    273.29   10.52   8279.58   10.08    
  81 Y   39   12923.0   405.0    3000.25   62.74     -1.0           10172.07   62.85   2022.40   62.74   6566.01   62.73    
  81 Zr  40   11550.0   421.0    4980.0   498.0      -1.0           10212.07  539.03  -1363.0   498.0    9964.76  296.71    
  81 Nb  41      -1.0            -629.0   499.0      -1.0           10608.0   566.0      -1.0           10816.0   566.0     
0 82 Zn  30    4010.0   566.0      -1.0           35527.0   401.0    4144.0   988.0    4454.0   988.0      -1.0             
  82 Ga  31    3035.0   355.0   14108.0   499.0   24550.0   298.0    9542.0   344.0    5316.0   401.0   -5643.0   951.0     
  82 Ge  32    7392.02  272.08  14929.67  310.69  14965.12  244.14   4155.11  273.01   1728.61  272.08  -6579.0   363.0     
  82 As  33    5862.02  200.07  11309.67  233.29   5865.60  200.13   9835.11  201.33   4028.61  219.15  -2189.04  233.30    
  82 Se  34    9275.68    1.30  12349.67    5.14  -1584.71    6.12   5235.34   21.04    906.61    5.37  -2459.04   89.60    
  82 Br  35    7592.90    0.20   8395.83    2.60  -9303.21  102.63  10974.27    2.53   3285.05    2.82   1786.46    5.83    
  82 Kr  36   10966.24    1.54   9903.17    1.47 -16395.83  510.42   6011.10    2.23    343.48    2.24    974.78    2.56    
  82 Rb  37    8803.92    9.05   5784.35    7.24 -23215.0   298.0   12415.12    7.72   3117.23    7.87   5525.36    7.13    
  82 Sr  38   12553.52    9.32   7841.26    8.23     -1.0            6874.86    8.92   -348.08    8.49   4079.89    6.94    
  82 Y   39   10247.90  120.01   3955.18  102.85     -1.0           12822.95  102.85   2148.75  102.92   8250.26  102.78    
  82 Zr  40   13407.90  590.34   5465.54  514.20     -1.0            7683.0   649.0    -971.25  680.51   6931.10  510.48    
  82 Nb  41   13586.0   499.0    1407.0   421.0      -1.0           13114.0   422.0    -753.0   499.0   11030.0   540.0     
0 83 Ga  31    4615.0   585.0   14713.0   643.0   29519.0   503.0    7348.0   643.0    7151.0   531.0   -8345.0  1034.0     
  83 Ge  32    3451.0   385.0   15346.0   422.0   18978.0   298.0    7690.0   355.0    2928.0   322.0   -3580.0   344.0     
  83 As  33    7627.97  297.34  11545.62  328.65   9192.61  220.11   7133.46  250.67   4431.72  221.23  -5165.93  251.68    
  83 Se  34    5817.97    3.00  12305.62  200.02   1456.90    9.16   7903.46    5.96   1641.94   21.25   -245.93   23.28    
  83 Br  35    9584.49    4.72   8704.64    4.21  -6681.00   44.11   8090.78    4.30   3614.36    4.25  -1244.73   21.44    
  83 Kr  36    7464.59    3.91   9774.86    4.08 -13521.73   95.72   8703.34    4.08    771.07    3.56   3423.98    3.55    
  83 Rb  37   10954.99    8.88   5773.10    6.17 -20112.59  314.84   9331.76    6.31   3684.70    6.87   2462.56    6.18    
  83 Sr  38    8859.58   10.06   7896.92   10.75 -29049.0   503.0    9370.26   10.31    239.85   10.94   6742.77    9.16    
  83 Y   39   12206.69  111.58   3608.35   44.26     -1.0            9909.24   44.55   2840.84   44.55   5491.09   44.46    
  83 Zr  40   10338.69  519.30   5556.34  140.27     -1.0           10266.87  114.17   -431.0   411.0    9491.19   95.97    
  83 Nb  41   14057.0   434.0    2056.34  599.73     -1.0           10606.87  432.59   1281.0   434.0    7851.0   509.0     
  83 Mo  42      -1.0            2063.0   585.0      -1.0           10422.0   643.0      -1.0           13275.0   585.0     
0 84 Ga  31    2976.0   780.0      -1.0           33381.0   597.0    8382.0   718.0    6597.0   718.0      -1.0             
  84 Ge  32    5463.0   499.0   16194.0   643.0   24036.0   401.0    5262.0   499.0    4451.0   444.0   -6621.0   566.0     
  84 As  33    4271.0   370.0   12366.0   422.0   13670.0   298.0   10254.0   385.0    5087.0   321.0   -2451.0   355.0     
  84 Se  34    8681.03   14.76  13358.68  220.49   4694.49   14.93   5084.45  200.52   1447.00   15.34  -4000.64  120.98    
  84 Br  35    6838.52   25.61   9725.19   25.61  -3618.00   94.82  10527.94   25.43   3476.84   25.44    402.85   25.95    
  84 Kr  36   10520.52    1.91  10710.90    4.18 -10939.0   196.0    5775.72    3.92    407.39    3.93   -395.54    3.43    
  84 Rb  37    8748.78    6.47   7057.28    2.90 -17871.0   298.0   11549.22    3.84   2807.56    4.03   3870.63    4.01    
  84 Sr  38   11918.63    8.92   8860.56    6.63 -24838.0   401.0    6255.55    7.54   -323.79    6.86   2695.77    4.31    
  84 Y   39    9901.53  101.37   4650.29   91.76     -1.0           12561.23   91.50   2232.28   91.69   6944.54   91.58    
  84 Zr  40   13103.0   218.0    6453.0   200.0      -1.0            7411.0   221.0    -612.0   205.0    5681.0   196.0     
  84 Nb  41   10990.0   434.0    2708.0   313.0      -1.0           13024.0   591.0    1841.0   421.0    9783.0   305.0     
  84 Mo  42   16129.0   643.0    4135.0   509.0      -1.0            7879.0   499.0   -3482.0   566.0    8697.0   498.0     
0 85 Ge  32    3060.0   643.0   16278.0   780.0   28097.0   503.0    6817.0   711.0    4426.0   585.0   -5671.0   643.0     
  85 As  33    5510.0   422.0   12412.0   499.0   18649.0   298.0    8196.0   422.0    6969.0   385.0   -4926.0   422.0     
  85 Se  34    4550.13   33.32  13637.0   300.0    8674.06   30.02   8162.29  222.06   2758.89  202.24  -1158.75  245.97    
  85 Br  35    8905.62   31.81   9949.78   24.11   -762.94   31.58   7440.29   19.55   3846.89   19.32  -2640.75  200.93    
  85 Kr  36    7120.89    3.51  10993.27   25.51  -8325.94  102.16   8239.31    4.88    879.40    3.91   1759.25    3.49    
  85 Rb  37   10488.86    2.99   7025.62    3.11 -15013.02  224.57   8524.95    3.42   3284.93    3.26    974.67    3.44    
  85 Sr  38    8529.70    4.02   8641.49    3.89 -22037.0   401.0    8680.84    6.50    -49.57    7.38   5132.31    4.16    
  85 Y   39   11760.68   94.77   4492.35   25.32 -30286.0   504.0    9660.13   26.53   3025.12   25.74   3987.78   26.07    
  85 Zr  40    9734.0   221.0    6285.33  137.05     -1.0            9884.25  111.18    -97.87  144.76   8500.47  102.29    
  85 Nb  41   13347.0   373.0    2951.0   298.0      -1.0           10016.25  244.10   1902.13  557.63   6684.48  246.89    
  85 Mo  42   11332.0   566.0    4476.0   499.0      -1.0           10605.0   509.0   -1228.0   499.0   10773.0   649.0     
  85 Tc  43      -1.0            -955.0   643.0      -1.0           10897.0   711.0      -1.0           11058.0   585.0     
0 86 Ge  32    4737.0   780.0      -1.0           33217.0   596.0    5057.0   843.0    4305.0   780.0      -1.0             
  86 As  33    3954.0   499.0   13306.0   643.0   23346.0   401.0    9705.0   566.0    6466.0   499.0   -4265.0   643.0     
  86 Se  34    6183.66   33.79  14311.0   298.0   13980.62   15.74   6250.0   298.0    4203.20  220.58  -3891.0   298.0     
  86 Br  35    5100.66   22.18  10500.31   31.95   3641.62   18.08  11020.66   18.30   4564.20   11.64   -113.45  220.31    
  86 Kr  36    9856.66    3.15  11944.31   19.26  -5460.92   30.10   5221.17   25.44    607.22    4.40  -2279.45    3.80    
  86 Rb  37    8650.95    1.02   8555.68    2.19 -12920.29   85.48  10394.52    3.17   2098.57    3.47   1908.20    4.58    
  86 Sr  38   11490.22    3.08   9642.84    1.62 -19964.54  438.41   5939.39    3.16   -584.81    6.05   1106.68    3.50    
  86 Y   39    9505.22   28.89   5467.87   14.47 -26075.0   298.0   12073.53   14.56   2379.48   16.53   5437.55   15.38    
  86 Zr  40   12721.68  106.49   7246.33   39.22     -1.0            7064.09   96.20   -612.87   53.23   4638.37   31.24    
  86 Nb  41   10743.68  240.29   3961.33  133.19     -1.0           12376.0   213.0    1497.13  128.29   8147.49   96.09    
